PVWatts: Hourly PV Performance Data,,,,,,,,,,
Requested Location:,"800 Florida Ave NE, Washington, DC 20002",,,,,,,,,
Location:,"Lat, Lon: 38.89, -76.98",,,,,,,,,
Lat (deg N):,38.89,,,,,,,,,
Long (deg W):,76.98,,,,,,,,,
Elev (m):,22.44000053,,,,,,,,,
DC System Size (kW):,34,,,,,,,,,
Module Type:,Standard,,,,,,,,,
Array Type:,Fixed (open rack),,,,,,,,,
Array Tilt (deg):,20,,,,,,,,,
Array Azimuth (deg):,180,,,,,,,,,
System Losses:,14.08,,,,,,,,,
Invert Efficiency:,96,,,,,,,,,
DC to AC Size Ratio:,1.2,,,,,,,,,
Average Cost of Electricity Purchased from Utility ($/kWh):,0.11,,,,,,,,,
Capacity Factor (%),"15.6	",,,,,,,,,
,,,,,,,,,,
Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,21,1,0,0,21,3,0,21,0,0
7,21,2,0,0,20,2,0,20,0,0
7,21,3,0,0,19,2,0,19,0,0
7,21,4,0,0,19,2,0,19,0,0
7,21,5,205,28,19,2,21.75,17.717,657.125,471.608
7,21,6,550,67,21,3,159.218,23.322,3658.923,3412.334
7,21,7,742,81,23,3,382.834,30.994,10031.458,9622.558
7,21,8,840,90,25,3,609.445,38.764,16289.176,15677.671
7,21,9,895,95,26,3,805.463,44.695,21241.4,20439.205
7,21,10,921,100,27,3,949.799,49.303,24555.383,23610.6
7,21,11,932,103,28,3,1031.783,52.375,26261.393,25238.525
7,21,12,932,105,29,3,1047.137,53.847,26442.23,25410.898
7,21,13,911,110,29,3,989.205,52.624,25137.969,24166.879
7,21,14,367,348,29,2,668.611,47.653,17430.422,16777.352
7,21,15,196,320,29,2,453.532,41.386,12179.665,11706.04
7,21,16,762,93,28,2,482.133,40.477,12507.654,12023.703
7,21,17,99,141,27,1,160.927,32.48,4380.224,4117.492
7,21,18,220,57,24,0,59.341,25.699,1482.767,1281.434
7,21,19,0,0,23,0,0,23,0,0
7,21,20,0,0,23,0,0,23,0,0
7,21,21,0,0,22,0,0,22,0,0
7,21,22,0,0,22,1,0,22,0,0
7,21,23,0,0,22,1,0,22,0,0
7,22,0,0,0,21,1,0,21,0,0
7,22,1,0,0,20,2,0,20,0,0
7,22,2,0,0,20,3,0,20,0,0
7,22,3,0,0,19,3,0,19,0,0
7,22,4,0,0,19,3,0,19,0,0
7,22,5,237,24,19,3,18.409,17.812,555.942,372.311
7,22,6,560,61,21,3,154.718,23.205,3509.713,3266.393
7,22,7,720,81,24,4,373.409,31.079,9782.347,9380.625
7,22,8,467,214,26,3,502.973,37.301,13640.029,13119.522
7,22,9,849,110,27,3,784.378,44.962,20659.223,19880.836
7,22,10,866,127,28,3,926.977,49.724,23912.482,22996.299
7,22,11,854,150,29,3,1002.286,52.649,25473.105,24486.713
7,22,12,22,332,29,3,344.046,38.142,9429.729,9038.053
7,22,13,243,441,29,2,688.015,46.3,18084.645,17407.102
7,22,14,371,354,28,2,678.271,46.062,17830.305,17162.332
7,22,15,386,278,28,2,549.299,42.83,14606.114,14053.312
7,22,16,280,218,27,2,355.296,36.533,9609.171,9212.399
7,22,17,138,140,26,2,171.063,30.115,4657.326,4388.241
7,22,18,49,60,24,1,56.587,24.606,1602.02,1398.341
7,22,19,0,0,23,1,0,23,0,0
7,22,20,0,0,22,1,0,22,0,0
7,22,21,0,0,21,1,0,21,0,0
7,22,22,0,0,21,1,0,21,0,0
7,22,23,0,0,20,0,0,20,0,0
7,23,0,0,0,20,0,0,20,0,0
7,23,1,0,0,20,0,0,20,0,0
7,23,2,0,0,20,0,0,20,0,0
7,23,3,0,0,19,1,0,19,0,0
7,23,4,0,0,19,1,0,19,0,0
7,23,5,0,2,20,2,1.889,18.2,56.958,0
7,23,6,220,94,22,3,124.765,23.463,3259.831,3021.93
7,23,7,0,128,24,3,121.404,25.74,3534.204,3290.349
7,23,8,131,278,25,3,352.842,32.215,9899.213,9494.132
7,23,9,814,121,26,3,770.967,43.338,20479.35,19708.244
7,23,10,239,420,27,3,643.367,42.41,17250.783,16604.35
7,23,11,869,130,27,3,997.246,49.988,25709.289,24712.039
7,23,12,871,133,28,3,1014.766,52.108,25867.125,24862.586
7,23,13,149,437,29,3,586.557,43.663,15630.625,15042.458
7,23,14,834,130,29,3,853.375,48.641,22109.557,21271.17
7,23,15,790,121,29,2,681.565,47.587,17605.268,16945.703
7,23,16,53,218,28,2,236.044,34.869,6535.997,6221.626
7,23,17,0,63,27,1,59.823,28.135,1721.852,1515.8
7,23,18,61,58,25,1,54.352,25.002,1521.505,1319.411
7,23,19,0,0,23,1,0,23,0,0
7,23,20,0,0,21,1,0,21,0,0
7,23,21,0,0,20,2,0,20,0,0
7,23,22,0,0,19,2,0,19,0,0
7,23,23,0,0,19,2,0,19,0,0
7,24,0,0,0,18,2,0,18,0,0
7,24,1,0,0,18,2,0,18,0,0
7,24,2,0,0,18,1,0,18,0,0
7,24,3,0,0,17,1,0,17,0,0
7,24,4,0,0,17,1,0,17,0,0
7,24,5,47,25,19,2,22.166,17.729,669.651,483.899
7,24,6,362,79,21,2,135.231,22.955,3310.293,3071.302
7,24,7,579,120,23,2,353.029,31.168,9355.796,8966.209
7,24,8,687,141,26,2,567.378,40.35,15082.035,14512.947
7,24,9,742,162,28,2,757.579,47.67,19682.182,18942.918
7,24,10,722,211,29,2,889.821,52.376,22632.76,21772.162
7,24,11,112,458,30,3,578.026,44.177,15363.599,14784.76
7,24,12,10,213,31,3,215.155,36.192,5954.641,5654.697
7,24,13,304,425,31,3,730.624,47.06,19128.012,18410.475
7,24,14,432,322,30,3,704.429,46.641,18459.043,17767.287
7,24,15,8,205,29,3,201.769,34.155,5638.545,5346.29
7,24,16,0,45,29,2,42.724,29.284,1222.952,1026.676
7,24,17,156,138,28,2,174.177,31.237,4691.067,4421.203
7,24,18,30,59,26,1,54.572,26.624,1550.222,1347.564
7,24,19,0,0,24,1,0,24,0,0
7,24,20,0,0,23,2,0,23,0,0
7,24,21,0,0,22,2,0,22,0,0
7,24,22,0,0,22,2,0,22,0,0
7,24,23,0,0,21,2,0,21,0,0
7,25,0,0,0,21,2,0,21,0,0
7,25,1,0,0,20,2,0,20,0,0
7,25,2,0,0,20,2,0,20,0,0
7,25,3,0,0,19,1,0,19,0,0
7,25,4,0,0,19,1,0,19,0,0
7,25,5,0,10,21,1,9.462,19.06,284.131,105.514
7,25,6,199,93,23,1,119.817,24.798,3133.975,2898.777
7,25,7,0,137,25,1,129.911,27.735,3746.276,3497.763
7,25,8,2,171,27,1,164.379,30.928,4667.279,4397.964
7,25,9,205,358,28,2,518.765,40.543,14021.396,13488.262
7,25,10,655,243,29,2,861.025,51.026,22060.824,21224.49
7,25,11,653,268,30,2,936.703,54.738,23537.904,22638.176
7,25,12,636,285,30,2,946.964,55.185,23738.813,22830.277
7,25,13,682,238,30,3,911.732,51.687,23287.775,22398.951
7,25,14,646,228,30,3,795.12,49.052,20563.227,19788.73
7,25,15,171,319,30,3,435.512,40.744,11737.987,11278.081
7,25,16,433,205,29,2,422.316,39.903,11155.201,10713.072
7,25,17,317,144,28,2,225.45,33.787,5815.427,5518.882
7,25,18,131,65,26,1,61.835,27.114,1652.36,1447.687
7,25,19,0,0,24,1,0,24,0,0
7,25,20,0,0,24,1,0,24,0,0
7,25,21,0,0,23,1,0,23,0,0
7,25,22,0,0,22,1,0,22,0,0
7,25,23,0,0,22,1,0,22,0,0
7,26,0,0,0,21,1,0,21,0,0
7,26,1,0,0,20,1,0,20,0,0
7,26,2,0,0,20,1,0,20,0,0
7,26,3,0,0,20,0,0,20,0,0
7,26,4,0,0,20,0,0,20,0,0
7,26,5,53,22,22,0,18.515,19.308,555.337,371.718
7,26,6,291,100,24,1,141.572,26.576,3569.377,3324.752
7,26,7,399,172,26,1,328.226,35.026,8689.053,8318.036
7,26,8,518,212,28,1,531.731,43.846,13936.35,13406.045
7,26,9,600,234,30,1,718.11,51.852,18258.334,17574.217
7,26,10,664,237,31,2,863.391,53.563,21820.678,20994.426
7,26,11,454,378,31,2,850.302,53.642,21494.918,20682.24
7,26,12,721,225,32,2,971.627,57.454,24054.295,23131.844
7,26,13,162,448,33,2,610.963,50.103,15740.819,15148.78
7,26,14,697,197,32,2,807.467,52.898,20454.479,19684.377
7,26,15,650,177,32,2,640.652,49.39,16412.652,15796.719
7,26,16,579,146,31,2,440.471,42.966,11361.395,10913.019
7,26,17,451,110,30,2,231.969,36.042,5721.791,5427.521
7,26,18,223,58,28,1,59.095,29.126,1467.928,1266.886
7,26,19,0,0,26,1,0,26,0,0
7,26,20,0,0,25,2,0,25,0,0
7,26,21,0,0,24,2,0,24,0,0
7,26,22,0,0,23,2,0,23,0,0
7,26,23,0,0,23,2,0,23,0,0
7,27,0,0,0,22,1,0,22,0,0
7,27,1,0,0,22,1,0,22,0,0
7,27,2,0,0,21,1,0,21,0,0
7,27,3,0,0,21,1,0,21,0,0
7,27,4,0,0,21,1,0,21,0,0
7,27,5,0,18,22,1,17.06,20.352,509.267,326.502
7,27,6,112,95,24,2,106.794,25.242,2908.771,2678.367
7,27,7,13,154,26,1,151.16,29.373,4310.024,4048.888
7,27,8,560,191,29,1,536.584,44.243,14018.235,13485.206
7,27,9,634,214,30,2,725.146,48.74,18742.199,18039.59
7,27,10,706,210,31,2,874.569,53.85,22067.971,21231.336
7,27,11,726,218,32,2,958.422,57.206,23758.795,22849.383
7,27,12,720,226,32,2,971.887,57.744,24022.02,23100.996
7,27,13,685,236,32,2,912.937,56.387,22729.529,21864.793
7,27,14,617,246,32,2,788.367,53.258,19935.332,19186.031
7,27,15,180,317,31,2,440.003,43.385,11697.95,11239.277
7,27,16,18,187,30,1,187.093,36.13,5166.047,4885.081
7,27,17,0,91,29,1,86.111,30.801,2446.956,2226.21
7,27,18,0,8,27,1,7.566,25.701,220.29,42.839
7,27,19,0,0,25,1,0,25,0,0
7,27,20,0,0,24,1,0,24,0,0
7,27,21,0,0,23,0,0,23,0,0
7,27,22,0,0,23,0,0,23,0,0
7,27,23,0,0,22,0,0,22,0,0
7,28,0,0,0,22,0,0,22,0,0
7,28,1,0,0,22,0,0,22,0,0
7,28,2,0,0,21,0,0,21,0,0
7,28,3,0,0,21,0,0,21,0,0
7,28,4,0,0,21,0,0,21,0,0
7,28,5,48,20,21,0,16.9,18.191,509.504,326.735
7,28,6,275,100,23,0,138.301,26.317,3508.57,3265.275
7,28,7,445,155,26,0,330.054,38.042,8556.517,8189.133
7,28,8,557,191,29,0,534.642,49.241,13606.592,13087.184
7,28,9,630,214,30,0,722.039,57.164,17830.18,17162.211
7,28,10,653,243,31,0,859.676,63.069,20605.689,19829.473
7,28,11,691,241,32,1,947.676,61.11,22984.543,22108.846
7,28,12,705,235,33,0,966.336,68.938,22399.598,21548.936
7,28,13,618,281,33,0,894.089,67.029,20954.609,20164.188
7,28,14,580,268,33,0,777.069,63.394,18571.643,17875.58
7,28,15,514,245,32,0,610.724,57.01,15036.816,14469.286
7,28,16,388,219,31,1,410.068,44.464,10602.568,10176.952
7,28,17,245,155,30,1,214.757,36.836,5542.537,5252.594
7,28,18,9,51,28,1,47.415,28.67,1352.527,1153.738
7,28,19,0,0,26,1,0,26,0,0
7,28,20,0,0,25,1,0,25,0,0
7,28,21,0,0,25,1,0,25,0,0
7,28,22,0,0,24,0,0,24,0,0
7,28,23,0,0,24,0,0,24,0,0
7,29,0,0,0,24,0,0,24,0,0
7,29,1,0,0,23,0,0,23,0,0
7,29,2,0,0,23,0,0,23,0,0
7,29,3,0,0,23,0,0,23,0,0
7,29,4,0,0,23,0,0,23,0,0
7,29,5,0,14,23,0,13.259,20.152,396.153,215.479
7,29,6,11,86,23,1,82.229,23.595,2397.482,2177.757
7,29,7,150,181,25,2,233.732,29.876,6497.644,6184.236
7,29,8,397,232,27,2,477.406,38.7,12872.99,12377.398
7,29,9,133,357,28,2,461.889,40.035,12522.454,12038.034
7,29,10,487,348,28,2,812.028,48.706,21067,20271.975
7,29,11,22,338,29,2,349.919,39.19,9540.318,9145.507
7,29,12,8,191,29,2,191.762,33.696,5372.932,5087.053
7,29,13,5,173,30,2,170.81,33.673,4786.381,4514.309
7,29,14,0,107,30,1,102.065,32.26,2879.86,2650.068
7,29,15,2,172,29,1,165.809,32.899,4663.369,4394.145
7,29,16,0,58,28,0,55.089,29.7,1573.742,1370.621
7,29,17,5,115,27,0,109.783,29.746,3127.437,2892.379
7,29,18,0,33,25,0,31.304,24.733,915.634,725.244
7,29,19,0,0,24,0,0,24,0,0
7,29,20,0,0,23,1,0,23,0,0
7,29,21,0,0,23,1,0,23,0,0
7,29,22,0,0,23,1,0,23,0,0
7,29,23,0,0,23,1,0,23,0,0
7,30,0,0,0,22,1,0,22,0,0
7,30,1,0,0,22,0,0,22,0,0
7,30,2,0,0,22,0,0,22,0,0
7,30,3,0,0,22,0,0,22,0,0
7,30,4,0,0,22,0,0,22,0,0
7,30,5,0,3,22,0,2.835,18.608,85.294,0
7,30,6,0,64,22,0,60.445,21.195,1797.343,1589.788
7,30,7,34,165,23,1,170.94,26.698,4913.664,4638.627
7,30,8,38,241,24,1,256.985,30.956,7279.626,6946.264
7,30,9,238,350,25,2,537.364,38.31,14684.931,14129.448
7,30,10,74,401,26,2,466.99,38.357,12783.796,12291.059
7,30,11,51,411,26,2,461.821,38.012,12665.884,12176.908
7,30,12,0,47,27,2,44.822,28.127,1290.126,1092.55
7,30,13,9,215,27,2,215.533,31.314,6109.383,5805.634
7,30,14,62,362,28,1,411.209,39.849,11170.232,10727.649
7,30,15,107,310,28,1,377.903,39.708,10248.844,9833.623
7,30,16,390,188,27,1,383.508,38.736,10187.236,9773.812
7,30,17,337,133,26,0,219.383,35.989,5547.346,5257.288
7,30,18,148,57,25,0,54.815,27.225,1448.251,1247.594
7,30,19,0,0,24,0,0,24,0,0
7,30,20,0,0,23,0,0,23,0,0
7,30,21,0,0,23,0,0,23,0,0
7,30,22,0,0,22,0,0,22,0,0
7,30,23,0,0,22,0,0,22,0,0
7,31,0,0,0,22,0,0,22,0,0
7,31,1,0,0,21,0,0,21,0,0
7,31,2,0,0,21,0,0,21,0,0
7,31,3,0,0,20,1,0,20,0,0
7,31,4,0,0,20,1,0,20,0,0
7,31,5,27,15,21,1,13.82,19.203,414.711,233.695
7,31,6,236,101,23,2,131.97,24.886,3420.117,3178.747
7,31,7,310,192,26,2,309.27,33.037,8337.75,7976.322
7,31,8,458,232,28,2,514.457,40.865,13706.976,13184.264
7,31,9,566,248,29,2,703.78,47.174,18346.131,17658.676
7,31,10,623,261,30,2,850.724,52.253,21654.094,20834.797
7,31,11,682,247,31,2,945.575,55.88,23612.537,22709.543
7,31,12,727,223,32,2,976.617,57.822,24128.498,23202.756
7,31,13,763,187,33,2,933.327,57.841,23050.279,22171.744
7,31,14,764,162,33,2,825.956,55.181,20660.641,19882.195
7,31,15,743,135,32,2,661.714,49.956,16880.631,16247.761
7,31,16,678,112,31,2,454.354,43.376,11627.268,11170.768
7,31,17,565,82,29,1,235.718,36.655,5620.044,5328.234
7,31,18,329,44,26,1,50.279,26.796,1162.082,966.98
7,31,19,0,0,23,1,0,23,0,0
7,31,20,0,0,22,1,0,22,0,0
7,31,21,0,0,22,1,0,22,0,0
7,31,22,0,0,21,1,0,21,0,0
7,31,23,0,0,21,1,0,21,0,0
8,1,0,0,0,21,1,0,21,0,0
8,1,1,0,0,20,1,0,20,0,0
8,1,2,0,0,20,1,0,20,0,0
8,1,3,0,0,20,1,0,20,0,0
8,1,4,0,0,20,1,0,20,0,0
8,1,5,48,17,21,1,14.459,19.224,433.85,252.481
8,1,6,0,66,23,1,62.248,22.946,1835.987,1627.661
8,1,7,404,168,25,1,325.416,33.569,8660.085,8289.864
8,1,8,524,209,27,1,532.008,42.859,14008.681,13475.971
8,1,9,603,234,28,1,720.795,50.002,18507.924,17814.301
8,1,10,580,295,29,0,844.31,60.763,20505.873,19733.695
8,1,11,611,302,30,0,930.678,64.736,22109.014,21270.648
8,1,12,627,296,31,0,950.558,66.603,22338.693,21490.617
8,1,13,678,244,31,0,914.968,65.704,21609.818,20792.365
8,1,14,143,386,31,0,511.556,53.823,12910.962,12414.151
8,1,15,220,306,31,0,457.185,49.813,11743.713,11283.631
8,1,16,200,218,30,0,312.075,43.724,8166.613,7809.807
8,1,17,197,126,29,0,173.872,36.79,4487.291,4222.114
8,1,18,144,54,26,0,51.584,27.62,1364.404,1165.384
8,1,19,0,0,24,1,0,24,0,0
8,1,20,0,0,24,1,0,24,0,0
8,1,21,0,0,23,1,0,23,0,0
8,1,22,0,0,22,1,0,22,0,0
8,1,23,0,0,22,1,0,22,0,0
8,2,0,0,0,21,1,0,21,0,0
8,2,1,0,0,21,1,0,21,0,0
8,2,2,0,0,20,1,0,20,0,0
8,2,3,0,0,20,1,0,20,0,0
8,2,4,0,0,20,1,0,20,0,0
8,2,5,53,16,21,1,13.642,19.198,409.39,228.472
8,2,6,347,83,23,1,133.485,25.262,3253.634,3015.865
8,2,7,555,118,27,1,338.716,36.314,8739.168,8366.772
8,2,8,670,141,30,1,555.445,46.537,14296.589,13754.244
8,2,9,734,158,32,1,747.068,54.662,18693.168,17992.445
8,2,10,750,182,33,1,883.164,59.962,21543.26,20728.574
8,2,11,769,187,33,1,965.243,62.587,23214.672,22329.021
8,2,12,778,184,34,2,982.631,59.928,23992.93,23073.193
8,2,13,713,215,34,2,918.812,58.475,22612.051,21752.338
8,2,14,686,201,33,2,801.819,54.565,20127.313,19370.354
8,2,15,633,182,32,2,632.211,49.168,16213.006,15604.226
8,2,16,595,136,31,2,435.784,42.824,11220.526,10776.423
8,2,17,463,101,30,1,223.365,37.21,5420.29,5133.279
8,2,18,226,49,28,0,48.909,30.11,1209.348,1013.335
8,2,19,0,0,28,0,0,28,0,0
8,2,20,0,0,27,0,0,27,0,0
8,2,21,0,0,26,0,0,26,0,0
8,2,22,0,0,25,0,0,25,0,0
8,2,23,0,0,25,1,0,25,0,0
8,3,0,0,0,24,1,0,24,0,0
8,3,1,0,0,24,1,0,24,0,0
8,3,2,0,0,23,2,0,23,0,0
8,3,3,0,0,23,2,0,23,0,0
8,3,4,0,0,23,2,0,23,0,0
8,3,5,73,16,24,3,12.231,22.8,361.001,180.974
8,3,6,398,74,26,3,133.244,27.785,3115.351,2880.552
8,3,7,541,122,28,3,334.984,34.861,8712.834,8341.163
8,3,8,633,157,30,3,548.895,42.253,14456.592,13908.854
8,3,9,682,186,31,2,735.022,49.994,18865.379,18158.021
8,3,10,744,186,32,2,885.521,55.105,22191.053,21349.225
8,3,11,762,194,33,2,965.544,58.362,23782.078,22871.643
8,3,12,769,193,34,2,982.837,59.934,23997.195,23077.27
8,3,13,723,212,34,2,925.281,58.628,22751.75,21886.061
8,3,14,696,198,34,2,807.098,55.678,20136.172,19378.859
8,3,15,647,178,33,2,637.568,50.295,16249.606,15639.518
8,3,16,573,146,32,1,434.127,46.25,10993.776,10556.505
8,3,17,434,108,31,0,221.513,41.441,5298.817,5014.703
8,3,18,196,50,29,0,48.296,31.13,1217.025,1020.864
8,3,19,0,0,29,0,0,29,0,0
8,3,20,0,0,28,0,0,28,0,0
8,3,21,0,0,27,0,0,27,0,0
8,3,22,0,0,26,0,0,26,0,0
8,3,23,0,0,25,0,0,25,0,0
8,4,0,0,0,24,1,0,24,0,0
8,4,1,0,0,23,1,0,23,0,0
8,4,2,0,0,23,1,0,23,0,0
8,4,3,0,0,23,1,0,23,0,0
8,4,4,0,0,23,1,0,23,0,0
8,4,5,56,14,24,1,11.995,22.274,354.908,174.993
8,4,6,354,80,26,0,131.324,29.105,3120.878,2885.96
8,4,7,501,135,30,0,331.592,42.062,8355.384,7993.477
8,4,8,612,167,32,0,545.987,52.531,13630.807,13110.603
8,4,9,680,190,33,0,737.561,60.524,17869.318,17199.883
8,4,10,712,210,34,0,881.277,66.542,20702.414,19922.273
8,4,11,741,213,35,1,969.652,64.575,23056.146,22177.357
8,4,12,754,210,36,1,990.704,66.35,23316.436,22426.365
8,4,13,693,239,36,1,924.339,64.712,21956.793,21124.834
8,4,14,588,256,36,1,771.427,60.484,18742.479,18039.859
8,4,15,625,193,35,1,636.84,55.358,15797.031,15203.012
8,4,16,558,155,34,1,432.864,48.19,10858.331,10425.114
8,4,17,477,87,32,0,213.92,42.171,5006.599,4729.387
8,4,18,0,38,29,0,35.528,30.543,1010.835,818.633
8,4,19,0,0,27,1,0,27,0,0
8,4,20,0,0,26,1,0,26,0,0
8,4,21,0,0,26,2,0,26,0,0
8,4,22,0,0,25,2,0,25,0,0
8,4,23,0,0,25,2,0,25,0,0
8,5,0,0,0,24,2,0,24,0,0
8,5,1,0,0,24,2,0,24,0,0
8,5,2,0,0,23,2,0,23,0,0
8,5,3,0,0,23,2,0,23,0,0
8,5,4,0,0,23,2,0,23,0,0
8,5,5,23,10,23,2,8.643,21.485,256.649,78.534
8,5,6,215,99,25,2,125.871,26.756,3252.966,3015.212
8,5,7,320,189,28,2,310.018,35.064,8260.422,7901.086
8,5,8,429,250,31,2,510.758,43.766,13416.945,12903.75
8,5,9,502,291,34,2,697.195,51.913,17729.121,17064.936
8,5,10,532,328,35,2,834.739,56.702,20739.367,19957.725
8,5,11,565,336,35,2,920.2,59.086,22574.023,21715.936
8,5,12,574,333,36,2,935.095,60.62,22743.336,21878.006
8,5,13,468,388,36,2,858.717,58.865,21088.684,20292.77
8,5,14,425,364,35,2,735.921,54.772,18463.998,17772.053
8,5,15,250,297,35,2,473.819,48.059,12277.679,11800.979
8,5,16,415,175,34,1,381.433,46.061,9730.732,9330.49
8,5,17,172,123,31,1,162.746,36.145,4229.956,3970.634
8,5,18,0,30,29,1,28.459,28.847,816.327,627.817
8,5,19,0,0,27,2,0,27,0,0
8,5,20,0,0,27,2,0,27,0,0
8,5,21,0,0,26,2,0,26,0,0
8,5,22,0,0,25,2,0,25,0,0
8,5,23,0,0,25,1,0,25,0,0
8,6,0,0,0,24,1,0,24,0,0
8,6,1,0,0,24,1,0,24,0,0
8,6,2,0,0,23,0,0,23,0,0
8,6,3,0,0,22,0,0,22,0,0
8,6,4,0,0,22,0,0,22,0,0
8,6,5,0,10,22,1,9.464,20.103,282.833,104.239
8,6,6,219,96,24,1,123.682,25.955,3194.538,2958.042
8,6,7,396,161,26,1,315.007,34.542,8332.356,7971.074
8,6,8,523,198,28,1,520.43,43.465,13654.05,13133.081
8,6,9,612,218,30,1,712.524,51.655,18131.764,17452.441
8,6,10,604,270,31,1,843.406,56.883,20932.209,20142.705
8,6,11,633,277,32,1,928.715,60.555,22595.418,21736.414
8,6,12,464,374,32,1,866.875,59.225,21250.127,20447.572
8,6,13,334,403,33,0,739.696,62.184,17829.301,17161.365
8,6,14,611,244,32,0,780.579,61.814,18821.123,18115.473
8,6,15,132,304,32,0,394.483,50.404,10114.513,9703.203
8,6,16,438,190,31,0,406.854,47.454,10305.388,9888.515
8,6,17,298,110,30,0,184.468,38.938,4563.973,4297.038
8,6,18,72,46,28,0,42.371,29.438,1163.426,968.299
8,6,19,0,0,26,0,0,26,0,0
8,6,20,0,0,25,1,0,25,0,0
8,6,21,0,0,25,1,0,25,0,0
8,6,22,0,0,24,1,0,24,0,0
8,6,23,0,0,24,1,0,24,0,0
8,7,0,0,0,24,1,0,24,0,0
8,7,1,0,0,23,0,0,23,0,0
8,7,2,0,0,23,0,0,23,0,0
8,7,3,0,0,23,0,0,23,0,0
8,7,4,0,0,23,1,0,23,0,0
8,7,5,0,1,23,1,0.944,20.866,28.125,0
8,7,6,0,41,24,1,38.891,23.152,1145.988,951.196
8,7,7,228,165,25,1,250.887,31.157,6848.836,6526.549
8,7,8,171,263,26,1,363.831,36.592,9971.508,9564.341
8,7,9,358,312,27,1,600.247,44.978,15842.669,15247.04
8,7,10,349,377,28,1,710.971,49.993,18321.35,17634.84
8,7,11,131,450,29,1,592.369,48.085,15426.919,14845.875
8,7,12,188,459,30,1,661.371,50.515,17003.496,16366.141
8,7,13,428,358,30,1,790.672,54.322,19910.615,19162.299
8,7,14,318,355,30,1,636.069,50.576,16327.452,15714.576
8,7,15,552,201,29,1,590.764,47.746,15269.797,14694.216
8,7,16,0,144,28,0,137.215,36.692,3788.169,3538.729
8,7,17,52,129,27,0,135.418,31.715,3745.481,3496.986
8,7,18,7,39,26,0,36.305,26.455,1048.842,855.914
8,7,19,0,0,26,1,0,26,0,0
8,7,20,0,0,25,1,0,25,0,0
8,7,21,0,0,25,1,0,25,0,0
8,7,22,0,0,24,1,0,24,0,0
8,7,23,0,0,24,1,0,24,0,0
8,8,0,0,0,23,1,0,23,0,0
8,8,1,0,0,23,1,0,23,0,0
8,8,2,0,0,22,1,0,22,0,0
8,8,3,0,0,22,1,0,22,0,0
8,8,4,0,0,22,1,0,22,0,0
8,8,5,0,4,22,1,3.78,19.916,113.073,0
8,8,6,9,77,24,1,73.557,24.299,2139.232,1924.792
8,8,7,50,162,26,1,174.755,29.958,4926.858,4651.514
8,8,8,202,260,27,1,379.705,37.733,10336.701,9918.911
8,8,9,313,323,28,0,576.421,49.903,14828.864,14268.47
8,8,10,308,389,29,0,686.174,55.363,17177.203,16533.477
8,8,11,273,436,30,0,727.514,58.117,17944.164,17271.916
8,8,12,130,456,30,0,600.402,54.538,15104.403,14534.544
8,8,13,281,417,30,0,703.98,56.974,17472.188,16817.568
8,8,14,264,367,30,0,602.674,54.478,15149.922,14578.491
8,8,15,48,274,29,1,301.851,39.284,8212.802,7854.751
8,8,16,0,114,28,1,108.508,31.025,3080.055,2846.01
8,8,17,0,54,27,1,51.254,27.227,1481.593,1280.283
8,8,18,0,27,26,1,25.607,25.065,747.837,560.618
8,8,19,0,0,25,1,0,25,0,0
8,8,20,0,0,24,1,0,24,0,0
8,8,21,0,0,23,1,0,23,0,0
8,8,22,0,0,23,1,0,23,0,0
8,8,23,0,0,23,1,0,23,0,0
8,9,0,0,0,22,0,0,22,0,0
8,9,1,0,0,22,0,0,22,0,0
8,9,2,0,0,22,1,0,22,0,0
8,9,3,0,0,22,0,0,22,0,0
8,9,4,0,0,22,0,0,22,0,0
8,9,5,0,7,22,0,6.62,18.786,199.05,21.985
8,9,6,0,7,23,1,6.621,21.081,196.994,19.967
8,9,7,0,37,23,1,35.094,22.016,1039.577,846.826
8,9,8,0,87,24,1,82.743,24.76,2419.893,2199.706
8,9,9,3,178,24,2,172.949,27.24,4998.736,4721.708
8,9,10,11,241,24,2,242.544,29.387,6939.005,6614.417
8,9,11,3,158,24,2,154.624,27.275,4468.694,4203.942
8,9,12,7,183,24,2,183.067,27.746,5278.866,4995.226
8,9,13,13,265,25,2,268.697,31.123,7623.36,7281.015
8,9,14,18,274,25,2,280.001,31.693,7921.044,7570.814
8,9,15,19,235,25,2,239.025,30.652,6791.674,6470.842
8,9,16,29,185,25,2,192.881,29.3,5496.661,5207.82
8,9,17,9,106,24,1,102.407,26.192,2959.521,2728.042
8,9,18,273,35,22,1,35.016,21.477,887.205,697.355
8,9,19,0,0,22,1,0,22,0,0
8,9,20,0,0,22,1,0,22,0,0
8,9,21,0,0,21,1,0,21,0,0
8,9,22,0,0,21,1,0,21,0,0
8,9,23,0,0,21,1,0,21,0,0
8,10,0,0,0,21,1,0,21,0,0
8,10,1,0,0,21,1,0,21,0,0
8,10,2,0,0,21,1,0,21,0,0
8,10,3,0,0,21,1,0,21,0,0
8,10,4,0,0,21,1,0,21,0,0
8,10,5,22,10,21,1,9.385,19.056,281.823,103.248
8,10,6,370,70,22,2,123.108,23.606,2934.434,2703.487
